sample_id	gene_name	est_counts	tpm
2	EIF5P2	0.0	0.0
2	EIF6	226.9998	43.08488
2	ELAC1	19.82954	2.321202
2	ELAC2	680.36766	78.354269
2	ELANE	1.0	0.160281
2	ELAVL1	252.9061	24.09065
2	ELAVL2	7.49265	1.91657
2	ELAVL3	7.0	0.494408
2	ELAVL4	1.0	0.103516
2	ELF1	3311.02938	164.268376
2	ELF2	1084.42687	80.843739
2	ELF3	66.00737	5.142553
2	ELF4	408.0	13.89452
2	ELF5	4.44615	0.305552
2	ELFN1	4.48991	0.147959
2	ELFN2	1.0	0.01513833
2	ELK1	254.99973	15.54594
2	ELK1P1	1.0	0.343254
2	ELK2AP	5.0	0.706045
2	ELK2BP	0.0	0.0
2	ELK3	584.19588	48.60696
2	ELK4	1983.8257	58.88125
2	ELL	953.00045	37.607795
2	ELL2	2285.92522	146.1046
2	ELL2P1	2.07586	0.17612
2	ELL2P2	0.0	0.0
2	ELL2P3	0.0	0.0
2	ELL2P4	0.0	0.0
2	ELL3	110.78928	28.1774
2	ELMO1	541.83289	73.856381
2	ELMO2	438.60573	42.4444
2	ELMO2P1	0.0	0.0
2	ELMO3	29.0000064668	1.61395039672
2	ELMOD1	10.31543	1.1078
2	ELMOD2	108.00004	9.152445
2	ELMOD3	117.084	9.0960076
2	ELMSAN1	994.7302	31.949196
2	ELN	47.73563	13.731481
2	ELOF1	252.98796	57.409621
2	ELOVL1	247.00006	37.677617
2	ELOVL2	0.0	0.0
2	ELOVL3	4.0	0.485203
2	ELOVL4	0.0	0.0
2	ELOVL5	3006.996	300.2015
2	ELOVL6	9.42424	5.223571
2	ELOVL7	1.05046	0.0454858
2	ELP2	1406.539039	291.968859
2	ELP3	36.11981	4.514543
2	ELP4	33.68903	2.920096
2	ELP5	134.00001	18.428136
2	ELP6	51.064711	13.4895708
2	ELSPBP1	0.0	0.0
2	ELTD1	1.0	0.0485959
2	EMB	1020.77359	48.604794
2	EMBP1	7.226364	0.7611249
2	EMC1	470.75229	31.06417
2	EMC10	438.12911	23.700139
2	EMC2	119.0	18.13876
2	EMC3	382.7343	46.47764
2	EMC3-AS1	90.936	21.5927
2	EMC4	414.01552	75.32502
2	EMC6	87.2763	23.01727
2	EMC7	253.00015	52.01188
2	EMC8	306.00985	45.11992
2	EMC9	56.99999	15.97375
2	EMCN	18.6157	5.708401
2	EMD	669.00045	104.894429
2	EME1	25.212977	4.236279
2	EME2	411.54119	15.83692
2	EMG1	701.00606	33.02653
2	EMID1	12.0	1.746523
2	EMILIN1	9.0000019	0.28774878
2	EMILIN2	245.91457	10.27136
2	EMILIN3	8.39979	0.295234
2	EML1	25.90616	2.9173162
2	EML2	135.92621	20.708141
2	EML3	1629.55117741	201.549998575
2	EML4	4184.99549	178.12709
2	EML5	146.18366	5.255738
2	EML6	120.976403	6.05583
2	EMP1	4.0	0.105498
2	EMP2	133.673	4.98901
2	EMP3	1921.00028	703.34831
2	EMR1	11.999998	1.3328462
2	EMR2	61.19482	4.168997
2	EMR3	2.0	0.1581743
2	EMR4P	3.11206	0.178263
2	EMX1	3.0	0.1860127
2	EMX2	7.30514	0.479061
2	EN1	0.0	0.0
2	EN2	0.0	0.0
2	ENAH	31.14721	0.7694161
2	ENAM	5.000003	2.5277834
2	ENC1	594.9276	26.30902
2	ENDOD1	159.0	5.13518
2	ENDOG	2.54565	0.292366
2	ENDOU	7.0	0.544292
2	ENDOV	53.772372	15.568078
2	ENG	103.00004	10.22328
2	ENGASE	593.00002	33.037477
2	ENHO	0.0	0.0
2	ENKD1	25.000004	4.977647
2	ENKUR	0.0	0.0
2	ENO1	1021.9958	103.2305
2	ENO1P1	0.0	0.0
2	ENO1P2	0.0	0.0
2	ENO1P3	0.0	0.0
2	ENO1P4	2.38694	0.227684
2	ENO2	165.00023	18.028701
2	ENO3	142.06934	59.910586
2	ENO4	3.0	0.79087
2	ENOPH1	159.00004	14.354835
2	ENOSF1	74.47232	5.732974
2	ENOX1	16.4206	0.813814
2	ENOX2	34.08117	2.265282
2	ENPEP	1.0	0.0229128
2	ENPP1	28.9732	0.60029
2	ENPP2	5.00197	0.5510072
2	ENPP3	0.0	0.0
2	ENPP4	237.0	8.63326
2	ENPP5	1.00092	0.0672731
2	ENPP6	12.1742	0.473457
2	ENPP7	0.0	0.0
2	ENPP7P1	2.0	0.35734
2	ENPP7P10	4.0	0.783825
2	ENPP7P11	0.0	0.0
2	ENPP7P12	0.0	0.0
2	ENPP7P13	0.0	0.0
2	ENPP7P14	7.0	1.18992
2	ENPP7P2	0.0	0.0
2	ENPP7P3	0.0	0.0
2	ENPP7P4	3.0	0.498548
2	ENPP7P5	0.0	0.0
2	ENPP7P6	0.0	0.0
2	ENPP7P7	0.0	0.0
2	ENPP7P8	10.0	2.12483
2	ENPP7P9	0.0	0.0
2	ENSA	764.39245	72.427
2	ENSAP1	0.0	0.0
2	ENSAP2	0.0	0.0
2	ENSAP3	1.0	0.921987
2	ENTHD1	1.0	0.49227
2	ENTHD2	642.99998	70.356995
2	ENTPD1	454.612480544	7.64570941578
2	ENTPD2	0.0	0.0
2	ENTPD3	3.18255	0.9591912
2	ENTPD4	2749.32452	163.46305
2	ENTPD5	153.47408	8.906648
2	ENTPD6	384.000351527	38.0869866008
2	ENTPD7	28.0	1.592727
2	ENTPD8	1.999995	0.2755101
2	ENY2	576.495	90.326986
2	EOGT	62.0086	4.767178
2	EOMES	1.0	0.0762937
2	EP300	4963.31	71.3721
2	EP400	1224.29648	23.592803
2	EP400NL	180.56432	11.435251
2	EPAS1	4.0	0.7783473
2	EPB41	1163.2584183	42.66408301
2	EPB41L1	9.0000018141	3.82319268035
2	EPB41L2	678.00745	58.63736
2	EPB41L3	8.99999	1.1217705
2	EPB41L4A	263.21049	27.73272
2	EPB41L4B	9.0	0.3010278
2	EPB41L5	209.9996494	9.29598222
2	EPB42	17.82455	6.266855
2	EPC1	1319.7683	100.89346
2	EPC2	966.99963	52.58145
2	EPCAM	1.999999	0.277123
2	EPDR1	0.0	0.0
2	EPG5	902.91513	22.362136
2	EPGN	0.0	0.0
2	EPHA1	17.75125	3.86908
2	EPHA10	11.378257	0.7426638
2	EPHA2	2.0	0.5770121
2	EPHA3	1.38948	0.0901768
2	EPHA4	98.00003	6.348463
2	EPHA5	2.0	0.0588704
2	EPHA6	1.0	0.323784
2	EPHA7	0.0	0.0
2	EPHA8	5.0	0.3115182
2	EPHB1	17.000003	1.471893
2	EPHB2	5.01077	0.1513853
2	EPHB3	21.022762	0.893559
2	EPHB4	79.1061807882	5.4842733674
2	EPHB6	140.9718	8.988181
2	EPHX1	129.0	11.7965
2	EPHX2	18.0	6.355324
2	EPHX3	4.0	0.652589
2	EPHX4	0.0	0.0
2	EPM2A	61.98804	4.885011
2	EPM2AIP1	1004.15295	21.8132
2	EPN1	1234.0547	65.01006
2	EPN2	177.41563	28.0407293
2	EPN3	4.999997	1.1942482
2	EPO	2.0	0.227959
2	EPOR	43.0000301146	4.03148300856
2	EPPIN	40.7168	3.44178
2	EPPIN-WFDC6	0.0	0.0
2	EPPK1	6.00103	0.0442431
2	EPRS	245.99985	10.600044
2	EPS15	869.32892	49.250059
2	EPS15L1	275.953476	17.833814
2	EPS15P1	9.0	0.78452
2	EPS8	18.5267	3.990531
2	EPS8L1	4.999997	0.860762
2	EPS8L2	18.0000128	3.7145346
2	EPS8L3	0.0	0.0
2	EPSTI1	213.000037	15.291082
2	EPT1	318.6316	7.931243
2	EPX	1.0	0.0507581
2	EPYC	0.0	0.0
2	EQTN	0.0	0.0
2	ERAL1	194.00008	24.21191
2	ERAP1	447.27254	28.42257
2	ERAP2	383.4813	22.05798
2	ERAS	0.0	0.0
2	ERBB2	95.366093227	6.9125330966
2	ERBB2IP	1524.99582	70.880224
2	ERBB3	20.59994	1.456246
2	ERBB4	0.0	0.0
2	ERC1	503.040415915	26.922017441
2	ERC2	2.0	0.4475566
2	ERCC1	147.790872	10.6410302
2	ERCC2	71.126729	6.9639131
2	ERCC3	780.45776	65.43506
2	ERCC4	160.299698	10.8553274
2	ERCC5	905.84114	73.42092
2	ERCC6	211.96117	16.412483
2	ERCC6-PGBD3	122.172	5.45107
2	ERCC6L	23.0	0.833559
2	ERCC6L2	271.99961	18.35094
2	ERCC8	24.17219	3.799224
2	EREG	36.8041	2.655377
2	ERF	573.351	45.7472
2	ERG	0.0	0.0
2	ERGIC1	1952.23496	128.746154
2	ERGIC2	178.36724	30.376874
2	ERGIC3	768.51329	139.307062
2	ERH	444.95942	117.38256
2	ERHP1	0.0	0.0
2	ERHP2	0.0	0.0
2	ERI1	61.2416	4.909773
2	ERI2	21.34072	5.529464
2	ERI3	114.00032	12.073472
2	ERICH1	438.999808	63.5717815
2	ERICH2	0.0	0.0
2	ERICH3	8.34482	3.70724
2	ERICH4	4.0	0.790426
2	ERICH5	1.0	0.0884267
2	ERICH6	9.902664	0.861163
2	ERICH6B	15.407	5.621676
2	ERLEC1	410.8725	35.08945
2	ERLEC1P1	1.0	0.426789
2	ERLIN1	20.99999	1.123272
2	ERLIN2	209.51945	11.419248
2	ERMAP	43.99997	3.582469
2	ERMARD	308.999706	55.366414
2	ERMN	1184.00039	91.05619
2	ERMP1	66.04287	2.29563
2	ERN1	205.900920248	14.1054230933
2	ERN2	30.14356	1.3565
2	ERO1L	151.80742	10.781078
2	ERO1LB	604.9996	27.02506
2	ERP27	58.99999	6.4787
2	ERP29	928.4708	98.07591
2	ERP29P1	0.0	0.0
2	ERP44	294.0	9.675
2	ERRFI1	12.99997	0.727454
2	ERV3-1	136.5819	20.95888
2	ERVFRD-1	9.0	0.424744
2	ERVFRD-3	0.0	0.0
2	ERVMER34-1	23.00614	7.1379879
2	ERVV-1	2.0	0.145517
2	ERVV-2	0.0	0.0
2	ERVW-1	207.9913	14.28501
2	ERVWE2	0.0	0.0
2	ESAM	148.230290028	14.8377930023
2	ESCO1	444.23685	35.737785
2	ESCO2	32.1375	1.33627
2	ESD	208.99968	35.592039
2	ESF1	192.99956	10.4093
2	ESM1	0.0	0.0
2	ESPL1	97.256999	5.994726
2	ESPN	2.0	0.368312
2	ESPNL	13.0	0.416639
2	ESPNP	24.82938	4.03358
2	ESR1	22.000001	2.98512077
2	ESR2	104.48764	6.870962
2	ESRP1	4.9999962	0.78849407
2	ESRP2	16.0	3.3758322
2	ESRRA	152.1661	23.60183
2	ESRRAP1	1.0	0.119397
2	ESRRAP2	2.0294568115	0.456586655
2	ESRRB	5.999996	1.2896043
2	ESRRG	17.0091	0.9309611
2	ESX1	0.0	0.0
2	ESYT1	481.41966	42.047939
2	ESYT2	583.62716	22.397241
2	ESYT3	1.18425	0.0414057
2	ETAA1	263.9998	15.14615
2	ETF1	1901.3094	135.74328
2	ETF1P1	0.0	0.0
2	ETF1P2	9.95416	1.07744
2	ETF1P3	0.0	0.0
2	ETFA	138.8880423	24.005376003
2	ETFB	113.94838	12.31158
2	ETFDH	92.4093896	14.7298071
2	ETHE1	41.4576833807	7.47888005119
2	ETNK1	228.80465	13.57343
2	ETNK2	38.000081	5.7282985
2	ETNPPL	0.0	0.0
2	ETS1	3184.641855	141.2012607
2	ETS2	6.13187	0.3445
2	ETV1	1.0	0.0264634
2	ETV2	4.0	0.447885
2	ETV3	519.5892	19.48766
2	ETV3L	1.01511	0.0739149
2	ETV4	11.74143	2.9286849
2	ETV5	3.0	1.467564
2	ETV6	719.93356	34.943385
2	ETV7	7.999996	0.8012128
2	EVA1A	1.0	0.386722
2	EVA1B	4.0	0.726301
2	EVA1C	15.0	1.191537
2	EVC	4.0	0.0822495
2	EVC2	3.0	0.102316
2	EVI2A	44.0	4.17078
2	EVI2B	1349.0041	122.72407
2	EVI5	140.4706	10.101321
2	EVI5L	48.0937056784	1.84955983242
2	EVL	1096.25966	137.967199
2	EVPL	19.85314	3.802995
2	EVPLL	1.0	0.302815
2	EVX1	5.0	0.413646
2	EVX2	3.0	0.0945977
2	EWSR1	4823.37586	336.598425
2	EXD1	9.27459	1.017777
2	EXD2	29.30325	4.163697
2	EXD3	116.26021	11.789265
2	EXO1	9.0	1.340851
2	EXO5	26.141179	1.820611
2	EXOC1	402.19673	40.58276
2	EXOC2	269.00025	15.19535
2	EXOC3	822.40156003	64.5860030016
2	EXOC3L1	1.00000027838	0.060529956015
2	EXOC3L2	17.06073022	1.363549958
2	EXOC3L4	11.5284	3.89763
2	EXOC4	199.30177469	17.8362423043
2	EXOC5	516.68705	27.600825
2	EXOC5P1	0.0	0.0
2	EXOC6	139.04038	10.560625
2	EXOC6B	82.99998	4.132154
2	EXOC7	637.20065	35.333001
2	EXOC7P1	1.0	0.0790663
2	EXOC8	696.937	20.6432
2	EXOG	239.22713	35.909774
2	EXOGP1	0.0	0.0
2	EXOSC1	49.25422	10.442262
2	EXOSC10	1381.89832	157.84036
2	EXOSC2	475.30599	42.93654
2	EXOSC3	125.62353	40.432303
2	EXOSC3P1	0.0	0.0
2	EXOSC3P2	0.0	0.0
2	EXOSC4	13.00003	2.296438
2	EXOSC5	14.0	4.282908
2	EXOSC6	763.177	21.5872
2	EXOSC7	172.69123	29.770731
2	EXOSC8	317.2409	57.41563
2	EXOSC9	511.48727	60.35927
2	EXPH5	48.7192	0.730819
2	EXT1	82.35721	3.669957
2	EXT2	158.00001	12.403439
2	EXTL1	0.0	0.0
2	EXTL2	22.0	6.177476
2	EXTL2P1	0.0	0.0
2	EXTL3	131.71811	11.052883
2	EYA1	2.00572	0.1082269
2	EYA2	4.0	0.399485
2	EYA3	109.2759	4.736757
2	EYA4	0.0	0.0
2	EYS	41.40162	2.553426
2	EZH1	820.9632	64.611353
2	EZH2	1179.9992	140.989084
2	EZH2P1	0.0	0.0
2	EZR	26547.2491	1284.98609
2	F10	2.0	0.676311
2	F11	1.0	0.0841172
2	F11R	239.88978	11.035441
2	F12	7.0	0.443759
2	F13A1	2.0	0.0766532
2	F13B	0.0	0.0
2	F2	8.0	0.875565
2	F2R	18.5954	0.75364
2	F2RL1	1.05592	0.0577281
2	F2RL2	9.32179	0.445028
2	F2RL3	39.4623	1.53678
2	F3	9.73026	0.86402
2	F5	9.000004	0.193568
2	F7	3.0	0.4632885
2	F8	6.0	0.3179331
2	F8A1	118.0	8.81318
2	F8A2	0.0	0.0
2	F8A3	0.0	0.0
2	F9	0.0	0.0
2	FA2H	13.0	1.222534
2	FAAH	90.00004	17.10398
2	FAAH2	2.999998	0.723965
2	FAAHP1	4.0	0.849939
2	FABP1	0.0	0.0
2	FABP12	0.0	0.0
2	FABP12P1	0.0	0.0
2	FABP2	18.5566	1.31665
2	FABP3	3.0	1.141389
2	FABP3P2	1.0	0.722474
2	FABP4	1.93909	0.569743
2	FABP5	27.50266	6.691118
2	FABP5P1	0.0	0.0
2	FABP5P10	0.0	0.0
2	FABP5P11	0.0	0.0
2	FABP5P12	0.0	0.0
2	FABP5P13	0.0	0.0
2	FABP5P14	0.0	0.0
2	FABP5P15	0.0	0.0
2	FABP5P2	0.0	0.0
2	FABP5P3	1.04141	0.183155
2	FABP5P4	0.0	0.0
2	FABP5P5	0.0	0.0
2	FABP5P6	0.0	0.0
2	FABP5P7	0.455889	0.320114
2	FABP6	0.0	0.0
2	FABP7	5.43873	0.435662
2	FABP7P1	1.0	0.699046
2	FABP7P2	0.0	0.0
2	FABP9	0.0	0.0
2	FADD	55.0	4.21592
2	FADS1	77.225676	5.4174065
2	FADS2	33.22156	2.6066995
2	FADS2P1	0.0	0.0
2	FADS3	2750.16523	174.215663
2	FADS6	17.30321	2.469746
2	FAF1	228.60965	16.67256
2	FAF2	1015.99963	40.632054
2	FAF2P1	1.0	0.13557
2	FAH	29.5675	1.6840743
2	FAHD1	36.45623	4.494599
2	FAHD2A	37.37809	3.64827
2	FAHD2B	9.27242	2.055355
2	FAHD2CP	7.34948	1.190775
2	FAHD2P1	0.0	0.0
2	FAIM	54.29313	4.861572
2	FAIM2	1.0	0.0293648
2	FAIM3	642.00033	81.41343
2	FAM101A	0.0	0.0
2	FAM101B	17.1836	0.667592
2	FAM102A	1318.9995	80.308243
2	FAM102B	173.4326	3.93343
2	FAM103A1	195.022	22.4452
2	FAM103A2P	8.93032	7.39511
2	FAM104A	218.43079	14.262223
2	FAM104B	22.99997	3.668902
2	FAM105A	10.0	0.448955
2	FAM106A	12.5931	0.889066
2	FAM106CP	0.0	0.0
2	FAM106DP	0.0	0.0
2	FAM107A	2.01488	0.08623
2	FAM107B	2156.00051	173.570243
2	FAM108A8P	0.0	0.0
2	FAM108A9P	0.0	0.0
2	FAM109A	51.000021	2.461215
2	FAM109B	10.0	1.041827
2	FAM110A	49.99994	3.854305
2	FAM110B	8.132836	1.8617127
2	FAM110C	2.54268	0.0997793
2	FAM110D	0.0	0.0
2	FAM111A	232.31667	12.17025
2	FAM111B	294.25044	16.80076
2	FAM114A1	40.8389	1.5453
2	FAM114A2	121.00002	16.417552
2	FAM117A	243.1503099	22.77858146
2	FAM117B	469.49548	14.1291
2	FAM118A	315.05808	37.813542
2	FAM118B	29.0000201408	3.09237300913
2	FAM120A	786.3503	26.526113
2	FAM120AOS	322.964880101	44.4238790084
2	FAM120B	293.00006	11.467946
2	FAM120C	206.90449	5.471086
2	FAM122A	115.0	3.95915
2	FAM122B	389.99969	18.938318
2	FAM122C	94.70156	19.433749
2	FAM124A	15.8899	0.483017
2	FAM124B	14.0	1.11133
2	FAM126A	242.8399	9.848336
2	FAM126B	961.14592	36.472244
2	FAM127A	15.0	1.87799
2	FAM127B	22.99996	3.70348
2	FAM127C	1.0	0.0740068
2	FAM129A	38.9441	10.664061
2	FAM129B	9.0	0.317135
2	FAM129C	5129.9607	367.02422
2	FAM131A	44.6966361	2.40317343
2	FAM131B	1.0	0.0372218
2	FAM131C	0.0	0.0
2	FAM132A	45.99991	12.63645
2	FAM132B	2.21276	0.220307
2	FAM133A	0.0	0.0
2	FAM133B	802.71348	80.327192
2	FAM133CP	0.0	0.0
2	FAM133DP	17.5221	5.18022
2	FAM134A	415.43534	29.967531
2	FAM134B	26.99996	3.33768
2	FAM134C	556.01778	46.355816
2	FAM135A	159.41162	9.115463
2	FAM135B	8.67199	0.6999907
2	FAM136A	220.00021	16.96207
2	FAM136BP	1.0	0.65355
2	FAM13A	181.99994	22.399961
2	FAM13B	560.37004	24.492755
2	FAM13C	2.05049	0.783705
2	FAM149A	10.60198	2.553312
2	FAM149B1	127.15663	5.642439
2	FAM149B1P1	0.0	0.0
2	FAM150A	0.0	0.0
2	FAM150B	4.00000012253	1.20523801307
2	FAM151A	2.0	0.216754
2	FAM151B	29.36524	12.200704
2	FAM153A	55.64642	5.313839
2	FAM153B	67.7258668	6.82403995
2	FAM153C	12.6021826	4.9534217
2	FAM154A	3.0	0.706077
2	FAM154B	24.2502	4.534128
2	FAM155A	2.06903	0.0371118
2	FAM155B	0.0	0.0
2	FAM156A	240.961300163	18.0086748124
2	FAM156B	2.03888	0.147397
2	FAM159A	89.28715	22.107962
2	FAM159B	2.0	0.796581
2	FAM160A1	4.0	0.782254
2	FAM160A2	331.999941563	19.6746303533
2	FAM160B1	1000.0003	39.73182
2	FAM160B2	901.26402	110.3398
2	FAM161A	17.72508	1.270749
2	FAM161B	38.9432	1.38404
2	FAM162A	95.3808	12.72377
2	FAM162B	1.0	0.158584
2	FAM163A	5.06044	0.241242
2	FAM163B	0.0	0.0
2	FAM166A	6.01578	0.56676
2	FAM166B	1.0	0.315701
2	FAM167A	92.8166	3.25015
2	FAM167B	9.0	1.52844
2	FAM168A	210.00031	4.881741
2	FAM168B	2218.001	78.3094
2	FAM169A	426.382	17.84297
2	FAM169B	27.6252	1.28187
2	FAM170A	1.0	0.139316
2	FAM170B	0.0	0.0
2	FAM171A1	1.0	0.0353375
2	FAM171A2	0.0	0.0
2	FAM171B	2.000001	0.1959307
2	FAM172A	224.00048	17.619539
2	FAM172BP	0.0	0.0
2	FAM173A	13.0	1.443984
2	FAM173B	3.00074	0.265194
2	FAM174A	32.99998	5.9877
2	FAM174B	16.1448	8.246901
2	FAM175A	115.04724	9.90618
2	FAM175B	344.0	18.5087
2	FAM177A1	318.6765	62.223568
2	FAM177A1P1	0.0	0.0
2	FAM177B	29.99995	8.40448
2	FAM178A	177.20146	5.98214
2	FAM178B	6.98921	2.2976942
2	FAM179A	126.3719	2.047135
2	FAM179B	338.789314102	17.4927300025
2	FAM180A	1.0	0.154977
2	FAM180B	14.7771	1.6628
2	FAM181A	0.0	0.0
2	FAM181B	6.0	0.20464
2	FAM182B	0.0	0.0
2	FAM183A	0.0	0.0
2	FAM183B	115.0	10.8
2	FAM183DP	0.0	0.0
2	FAM184A	0.0	0.0
2	FAM184B	54.0948	1.17024
2	FAM185A	24.90062	5.116514
2	FAM185BP	4.10089	1.19512
2	FAM186A	26.12816	1.8098411
2	FAM186B	25.00002	1.27735
2	FAM187A	0.5	0.0209993
2	FAM187B	2.0	0.267996
2	FAM187B2P	3.0	0.844825
2	FAM188A	253.0004	43.581582
2	FAM188B	10.0	0.467385
2	FAM189A1	1.0	0.10917
2	FAM189A2	0.0	0.0
2	FAM189B	43.80986	3.296096
2	FAM192A	976.452540769	234.75556814
2	FAM193A	497.75983	23.563097
2	FAM193B	1320.0877	119.81491
2	FAM195A	39.49336	3.795963
2	FAM195B	148.73297	19.79386
2	FAM195CP	0.0	0.0
2	FAM195DP	0.0	0.0
2	FAM196A	1.0	0.0470712
2	FAM196B	7.0000042	0.3794813
2	FAM197Y1	0.0	0.0
2	FAM197Y2	9.26423	0.671234
2	FAM197Y3	5.20008	0.379684
2	FAM197Y4	3.46903	1.09344
2	FAM197Y6	4.41284	0.9766922
2	FAM197Y7	0.0	0.0
2	FAM197Y8	0.553432	0.0399881
2	FAM197Y9	1.36598	1.18465
2	FAM198A	1.0	0.0469449
2	FAM198B	0.0	0.0
2	FAM199X	1171.997	26.6568
2	FAM19A1	0.0	0.0
2	FAM19A2	20.98715	10.925485
2	FAM19A3	1.0	0.160222
2	FAM19A4	1.0	0.0691344
2	FAM19A5	2.0	0.180192
2	FAM200A	13.00035	1.064479
2	FAM200B	56.99999	9.114072
2	FAM201B	6.0	1.70662
2	FAM204A	358.93532	33.620834
2	FAM204BP	0.0	0.0
2	FAM204CP	0.0	0.0
2	FAM205A	4.0	0.135905
2	FAM205BP	0.0	0.0
2	FAM205CP	0.0	0.0
2	FAM206A	27.000031	2.739023
2	FAM206BP	0.0	0.0
2	FAM207A	14.0	2.66775
2	FAM207BP	0.0	0.0
2	FAM207CP	0.0	0.0
2	FAM208A	1392.4234	64.351914
2	FAM208B	1917.21809	93.221164
2	FAM209A	63.80925	12.743851
2	FAM209B	22.8468	6.7247
2	FAM20A	18.370688	0.9112402
2	FAM20B	541.73887	16.76204
2	FAM20C	4.0	0.553085
2	FAM210A	190.68354	12.419659
2	FAM210B	45.9844	3.48215
2	FAM210CP	0.0	0.0
2	FAM212A	5.0	0.768072
2	FAM212B	52.83264	7.950151
2	FAM213A	70.5102788	2.4100572
2	FAM213B	59.99911989	4.6856986712
2	FAM214A	1683.00003	152.45607
2	FAM214B	38.0000097152	2.48480454967
2	FAM215A	36.0	8.09522
2	FAM216A	38.86557	6.36802
2	FAM216B	3.01515	0.154903
2	FAM217A	18.0	22.73044
2	FAM217B	64.961	2.00446
2	FAM218A	12.0	0.931885
2	FAM218BP	0.0	0.0
2	FAM219A	93.0000001304	3.57179000512
2	FAM219B	95.26785	5.067026
2	FAM21A	1110.50675	58.44187
2	FAM21C	1116.22155	48.40248
2	FAM21EP	3.11874	0.219934
2	FAM21FP	7.2089544	1.1292023
2	FAM220A	30.99998	2.677876
2	FAM220BP	0.0	0.0
2	FAM220CP	3.0	0.640749
2	FAM221A	107.122076	4.968886
2	FAM221B	31.991211	7.819628
2	FAM222A	42.0	1.62052
2	FAM222B	222.99947	12.995899
2	FAM227A	67.1633	1.685505
2	FAM227B	18.3041105483	3.32235011165
2	FAM228A	1.0	0.0868587
2	FAM228B	345.2093783	29.05887044
2	FAM229A	347.944	26.37205
2	FAM229B	7.56612	0.490223
2	FAM231A	1.000000347	0.437661278
2	FAM231B	0.0	0.0
2	FAM231C	1.0	0.440418
2	FAM231D	50.0	2.20828
2	FAM24A	0.0	0.0
2	FAM24B	30.39712	9.497033
2	FAM25A	0.0	0.0
2	FAM25C	0.0	0.0
2	FAM25E	0.0	0.0
2	FAM25G	0.0	0.0
2	FAM26D	0.0	0.0
2	FAM26E	6.02289	0.0977411
2	FAM26F	133.000000073	29.3873000329
2	FAM27B	0.0	0.0
2	FAM27C	3.0	0.919727
2	FAM27E3	4.000004	0.889063
2	FAM27E4	0.0	0.0
2	FAM30A	219.0	131.292
2	FAM32A	270.53583	39.64937
2	FAM32B	13.15	7.94299
2	FAM35A	352.86042	17.135754
2	FAM35BP	11.1027	0.553374
2	FAM35CP	1.01242	0.0707692
2	FAM35DP	4.83628	0.302381
2	FAM3A	201.782765381	23.7699355048
2	FAM3B	11.5	0.642901
2	FAM3C	1233.8443	191.79515
2	FAM3C2	91.1558	29.5119
2	FAM3D	0.0	0.0
2	FAM43A	170.0	8.70783
2	FAM43B	0.0	0.0
2	FAM45A	92.93652	10.348256
2	FAM45B	2.3534	0.239531
2	FAM46A	193.99991	6.234744
2	FAM46B	9.0	0.52089
2	FAM46C	5076.0	133.925
2	FAM46D	0.0	0.0
2	FAM47A	0.0	0.0
2	FAM47B	0.0	0.0
2	FAM47C	1.0	0.0422766
2	FAM47DP	0.0	0.0
2	FAM47E	70.0643	7.078715
2	FAM47E-STBD1	8.01121	0.44848
2	FAM49A	1556.0051	90.76337
2	FAM49B	730.679723501	100.501256557
2	FAM50A	161.99952	24.15245
2	FAM50B	6.0	0.430098
2	FAM53A	17.000002	3.9697657
2	FAM53B	3853.1223	105.03387
2	FAM53C	539.28043	25.249052
2	FAM57A	20.00003	2.15775
2	FAM57B	14.4963	1.293683
2	FAM58A	145.999915	21.389727
2	FAM58BP	0.0	0.0
2	FAM58CP	0.0	0.0
2	FAM58DP	0.0	0.0
2	FAM60A	833.820301509	56.9649140993
2	FAM60BP	0.0	0.0
2	FAM60CP	0.0	0.0
2	FAM60DP	2.02883	0.719619
2	FAM63A	15.89541	1.443981
2	FAM63B	159.75227	3.350398
2	FAM64A	3.85133	1.10184
2	FAM65A	6901.00139	603.838999
2	FAM65B	810.40784	31.116778
2	FAM65C	50.34555	4.924233
2	FAM69A	117.3587	21.94008
2	FAM69B	153.0	10.61981
2	FAM69C	0.0	0.0
2	FAM71A	4.0	0.257474
2	FAM71B	0.0	0.0
2	FAM71BP1	0.0	0.0
2	FAM71C	1.0	0.0936625
2	FAM71D	0.0	0.0
2	FAM71E1	3.77063	0.627412
2	FAM71E2	0.0	0.0
2	FAM71F1	0.0	0.0
2	FAM71F2	118.3129	10.881488
2	FAM72A	8.37639	2.780974
2	FAM72B	9.618196769	1.3391265672
2	FAM72C	1.98574	0.137187
2	FAM72D	0.0	0.0
2	FAM73A	386.39913	13.51762
2	FAM73B	455.59706	37.592223
2	FAM74A4	6.85332	0.619129
2	FAM76A	224.01157	20.189974
2	FAM76B	1845.99994	189.911428
2	FAM78A	126.49164	5.020759
2	FAM78B	3.00482	0.102469
2	FAM81A	12.0	2.590865
2	FAM81B	10.0	3.923279
2	FAM83A	62.6806	22.07477
2	FAM83B	3.0	0.151776
2	FAM83C	11.0216	0.485311
2	FAM83D	31.0	1.97006
2	FAM83E	20.4942	2.186585
2	FAM83F	55.7676	0.501034
2	FAM83G	217.1559	5.578351
2	FAM83H	10.2175222224	0.218620469701
2	FAM84A	0.0	0.0
2	FAM84B	152.3711	6.79965
2	FAM86B1	11.87327	2.391056
2	FAM86B2	2.09585	0.262347
2	FAM86B3P	55.86406	9.40272
