Linux 3.16.0-4-amd64 (process-err431624-7ssxz) 	07/31/16 	_x86_64_	(4 CPU)

19:32:34        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
19:42:40           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:41         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:41           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:42         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:42           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:43         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:43           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:44         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:44           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:45         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:45           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:46         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:46           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:47         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:47           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:48         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:48           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:49         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:49           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:50         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:50           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:51         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:51           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:52         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:52           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:53         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:53           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:54         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:54           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:55         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:55           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:56         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:56           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:57         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:57           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:58         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:58           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:59         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:42:59           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:00         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:00           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:01         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:01           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:02         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:02           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:03         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:03           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:04         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:04           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:05         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:05           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:06         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:06           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:07         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:07           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:08         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:08           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:09         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:09           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:10         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:10           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:11         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:11           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:12         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:12           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:13         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:13           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:14         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:14           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:15         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:15           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:16         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:16           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:17         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:17           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:18         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:18           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:19         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:19           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:20         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:20           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:21         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:21           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:22         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:22           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:23         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:23           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:24         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:24           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:25         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:25           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:26         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:26           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:27         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:27           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:28         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:28           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:29         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:29           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:30         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:30           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:31         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:31           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:32         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:32           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:33         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:33           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:34         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:34           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:35         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:35           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:36         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:36           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:37         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:37           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:38         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:38           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:39         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:39           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:40         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:40           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:41         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:41           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:42         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:42           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:43         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:43           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:44         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:44           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:45         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:45           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:46         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:46           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:47         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:47           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:48         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:48           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:49         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:49           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:50         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:50           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:51         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:51           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:52         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:52           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:53         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:53           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:54         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:54           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:55         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:55           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:56         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:56           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:57         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:57           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:59         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:43:59           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:00         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:00           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:01         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:01           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:02         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:02           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:03         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:03           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:04         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:04           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:05         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:05           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:06         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:06           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:07         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:07           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:08         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:08           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:09         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:09           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:10         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:10           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:11         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:11           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:12         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:12           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:13         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:13           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:14         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:14           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:15         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:15           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:16         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:16           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:17         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:17           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:18         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:18           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:19         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:19           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:20         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:20           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:21         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:21           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:22         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:22           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:23         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:23           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:24         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:24           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:25         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:25           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:26         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:26           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:27         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:27           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:28         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:28           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:29         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:29           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:30         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:30           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:31         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:31           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:32         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:32           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:33         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:33           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:34         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:34           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:35         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:35           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:36         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:36           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:37         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:37           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:38         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:38           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:39         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:39           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:40         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:40           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:41         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:41           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:42         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:42           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:43         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:43           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:44         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:44           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:45         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:45           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:46         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:46           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:47         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:47           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:48         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:48           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:49         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:49           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:50         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:50           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:51         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:51           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:52         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:52           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:53         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:53           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:54         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:54           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:55         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:55           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:56         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:56           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:57         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:57           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:58         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:44:58           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:02         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:02           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:03         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:03           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:04         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:04           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:05         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:05           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:06         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:06           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:07         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:07           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:08         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:08           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:09         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:09           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:10         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:10           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:11         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:11           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:12         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:12           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:13         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:13           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:14         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:14           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:15         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:15           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:16         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:16           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:17         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:17           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:18         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:18           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:19         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:19           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:20         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:20           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:21         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:21           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:22         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:22           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:23         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:23           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:24         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:24           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:25         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:25           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:26         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:26           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:27         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:27           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:28         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:28           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:29         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:29           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:30         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:30           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:45:31         eth0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
